seed,graph_file,memory_architecture,model,topic,treatment_value,treatment_condition,treatment_tar_member,reference_value,reference_condition,reference_tar_member,signed_effect,stratum_id,claim_id,official_parent,design_variable,design_level,condition_id,tar_probe_member,exposure_rule
4004,scale-free,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.1875,exposure_rule=stance-sim|graph_file=scale-free|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,topic_paraphrase,reworded,exposure_rule-stance-sim__graph_file-scale-free__topic_paraphrase-reworded,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__topic_paraphrase-reworded/seed_4004/run/probe_events.jsonl.gz,stance-sim
4005,scale-free,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.1875,exposure_rule=stance-sim|graph_file=scale-free|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,topic_paraphrase,reworded,exposure_rule-stance-sim__graph_file-scale-free__topic_paraphrase-reworded,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__topic_paraphrase-reworded/seed_4005/run/probe_events.jsonl.gz,stance-sim
4001,scale-free,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.0,exposure_rule=chrono|graph_file=scale-free|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,persona_content,paraphrase,exposure_rule-chrono__graph_file-scale-free__persona_content-paraphrase,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-paraphrase/seed_4001/run/probe_events.jsonl.gz,chrono
4002,scale-free,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.0625,exposure_rule=chrono|graph_file=scale-free|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,persona_content,paraphrase,exposure_rule-chrono__graph_file-scale-free__persona_content-paraphrase,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-paraphrase/seed_4002/run/probe_events.jsonl.gz,chrono
4003,scale-free,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.0,exposure_rule=chrono|graph_file=scale-free|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,persona_content,paraphrase,exposure_rule-chrono__graph_file-scale-free__persona_content-paraphrase,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-paraphrase/seed_4003/run/probe_events.jsonl.gz,chrono
4004,scale-free,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.0,exposure_rule=chrono|graph_file=scale-free|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,persona_content,paraphrase,exposure_rule-chrono__graph_file-scale-free__persona_content-paraphrase,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-paraphrase/seed_4004/run/probe_events.jsonl.gz,chrono
4005,scale-free,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.0,exposure_rule=chrono|graph_file=scale-free|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,persona_content,paraphrase,exposure_rule-chrono__graph_file-scale-free__persona_content-paraphrase,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-paraphrase/seed_4005/run/probe_events.jsonl.gz,chrono
4001,scale-free,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.0,exposure_rule=stance-sim|graph_file=scale-free|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,persona_content,paraphrase,exposure_rule-stance-sim__graph_file-scale-free__persona_content-paraphrase,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-paraphrase/seed_4001/run/probe_events.jsonl.gz,stance-sim
4002,scale-free,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.0,exposure_rule=stance-sim|graph_file=scale-free|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,persona_content,paraphrase,exposure_rule-stance-sim__graph_file-scale-free__persona_content-paraphrase,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-paraphrase/seed_4002/run/probe_events.jsonl.gz,stance-sim
4003,scale-free,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.0,exposure_rule=stance-sim|graph_file=scale-free|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,persona_content,paraphrase,exposure_rule-stance-sim__graph_file-scale-free__persona_content-paraphrase,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-paraphrase/seed_4003/run/probe_events.jsonl.gz,stance-sim
4004,scale-free,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.0,exposure_rule=stance-sim|graph_file=scale-free|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,persona_content,paraphrase,exposure_rule-stance-sim__graph_file-scale-free__persona_content-paraphrase,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-paraphrase/seed_4004/run/probe_events.jsonl.gz,stance-sim
4005,scale-free,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.0,exposure_rule=stance-sim|graph_file=scale-free|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,persona_content,paraphrase,exposure_rule-stance-sim__graph_file-scale-free__persona_content-paraphrase,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-paraphrase/seed_4005/run/probe_events.jsonl.gz,stance-sim
4001,scale-free,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.125,exposure_rule=chrono|graph_file=scale-free|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,persona_content,narrative-stance,exposure_rule-chrono__graph_file-scale-free__persona_content-narrative-stance,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-narrative-stance/seed_4001/run/probe_events.jsonl.gz,chrono
4002,scale-free,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.0,exposure_rule=chrono|graph_file=scale-free|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,persona_content,narrative-stance,exposure_rule-chrono__graph_file-scale-free__persona_content-narrative-stance,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-narrative-stance/seed_4002/run/probe_events.jsonl.gz,chrono
4003,scale-free,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.125,exposure_rule=chrono|graph_file=scale-free|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,persona_content,narrative-stance,exposure_rule-chrono__graph_file-scale-free__persona_content-narrative-stance,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-narrative-stance/seed_4003/run/probe_events.jsonl.gz,chrono
4004,scale-free,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.0625,exposure_rule=chrono|graph_file=scale-free|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,persona_content,narrative-stance,exposure_rule-chrono__graph_file-scale-free__persona_content-narrative-stance,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-narrative-stance/seed_4004/run/probe_events.jsonl.gz,chrono
4005,scale-free,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.0625,exposure_rule=chrono|graph_file=scale-free|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,persona_content,narrative-stance,exposure_rule-chrono__graph_file-scale-free__persona_content-narrative-stance,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-narrative-stance/seed_4005/run/probe_events.jsonl.gz,chrono
4001,scale-free,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.375,exposure_rule=stance-sim|graph_file=scale-free|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,persona_content,narrative-stance,exposure_rule-stance-sim__graph_file-scale-free__persona_content-narrative-stance,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-narrative-stance/seed_4001/run/probe_events.jsonl.gz,stance-sim
4002,scale-free,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.3125,exposure_rule=stance-sim|graph_file=scale-free|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,persona_content,narrative-stance,exposure_rule-stance-sim__graph_file-scale-free__persona_content-narrative-stance,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-narrative-stance/seed_4002/run/probe_events.jsonl.gz,stance-sim
4003,scale-free,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.125,exposure_rule=stance-sim|graph_file=scale-free|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,persona_content,narrative-stance,exposure_rule-stance-sim__graph_file-scale-free__persona_content-narrative-stance,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-narrative-stance/seed_4003/run/probe_events.jsonl.gz,stance-sim
4004,scale-free,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.0625,exposure_rule=stance-sim|graph_file=scale-free|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,persona_content,narrative-stance,exposure_rule-stance-sim__graph_file-scale-free__persona_content-narrative-stance,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-narrative-stance/seed_4004/run/probe_events.jsonl.gz,stance-sim
4005,scale-free,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.1875,exposure_rule=stance-sim|graph_file=scale-free|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,persona_content,narrative-stance,exposure_rule-stance-sim__graph_file-scale-free__persona_content-narrative-stance,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-narrative-stance/seed_4005/run/probe_events.jsonl.gz,stance-sim
4001,scale-free,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.3125,exposure_rule=chrono|graph_file=scale-free|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,persona_content,order-b,exposure_rule-chrono__graph_file-scale-free__persona_content-order-b,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-order-b/seed_4001/run/probe_events.jsonl.gz,chrono
4002,scale-free,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.375,exposure_rule=chrono|graph_file=scale-free|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,persona_content,order-b,exposure_rule-chrono__graph_file-scale-free__persona_content-order-b,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-order-b/seed_4002/run/probe_events.jsonl.gz,chrono
4003,scale-free,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.25,exposure_rule=chrono|graph_file=scale-free|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,persona_content,order-b,exposure_rule-chrono__graph_file-scale-free__persona_content-order-b,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-order-b/seed_4003/run/probe_events.jsonl.gz,chrono
4004,scale-free,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.3125,exposure_rule=chrono|graph_file=scale-free|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,persona_content,order-b,exposure_rule-chrono__graph_file-scale-free__persona_content-order-b,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-order-b/seed_4004/run/probe_events.jsonl.gz,chrono
4005,scale-free,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.125,exposure_rule=chrono|graph_file=scale-free|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,persona_content,order-b,exposure_rule-chrono__graph_file-scale-free__persona_content-order-b,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-order-b/seed_4005/run/probe_events.jsonl.gz,chrono
4001,scale-free,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.125,exposure_rule=stance-sim|graph_file=scale-free|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,persona_content,order-b,exposure_rule-stance-sim__graph_file-scale-free__persona_content-order-b,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-order-b/seed_4001/run/probe_events.jsonl.gz,stance-sim
4002,scale-free,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.1875,exposure_rule=stance-sim|graph_file=scale-free|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,persona_content,order-b,exposure_rule-stance-sim__graph_file-scale-free__persona_content-order-b,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-order-b/seed_4002/run/probe_events.jsonl.gz,stance-sim
4003,scale-free,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.0,exposure_rule=stance-sim|graph_file=scale-free|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,persona_content,order-b,exposure_rule-stance-sim__graph_file-scale-free__persona_content-order-b,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-order-b/seed_4003/run/probe_events.jsonl.gz,stance-sim
4004,scale-free,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.0625,exposure_rule=stance-sim|graph_file=scale-free|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,persona_content,order-b,exposure_rule-stance-sim__graph_file-scale-free__persona_content-order-b,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-order-b/seed_4004/run/probe_events.jsonl.gz,stance-sim
4005,scale-free,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.5,exposure_rule=stance-sim|graph_file=scale-free|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,persona_content,order-b,exposure_rule-stance-sim__graph_file-scale-free__persona_content-order-b,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-order-b/seed_4005/run/probe_events.jsonl.gz,stance-sim
4001,scale-free,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.3125,exposure_rule=chrono|graph_file=scale-free|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,prompt_paraphrase,reworded,exposure_rule-chrono__graph_file-scale-free__prompt_paraphrase-reworded,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__prompt_paraphrase-reworded/seed_4001/run/probe_events.jsonl.gz,chrono
4002,scale-free,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.125,exposure_rule=chrono|graph_file=scale-free|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,prompt_paraphrase,reworded,exposure_rule-chrono__graph_file-scale-free__prompt_paraphrase-reworded,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__prompt_paraphrase-reworded/seed_4002/run/probe_events.jsonl.gz,chrono
4003,scale-free,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.1875,exposure_rule=chrono|graph_file=scale-free|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,prompt_paraphrase,reworded,exposure_rule-chrono__graph_file-scale-free__prompt_paraphrase-reworded,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__prompt_paraphrase-reworded/seed_4003/run/probe_events.jsonl.gz,chrono
4004,scale-free,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.5,exposure_rule=chrono|graph_file=scale-free|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,prompt_paraphrase,reworded,exposure_rule-chrono__graph_file-scale-free__prompt_paraphrase-reworded,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__prompt_paraphrase-reworded/seed_4004/run/probe_events.jsonl.gz,chrono
4005,scale-free,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.1875,exposure_rule=chrono|graph_file=scale-free|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,prompt_paraphrase,reworded,exposure_rule-chrono__graph_file-scale-free__prompt_paraphrase-reworded,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__prompt_paraphrase-reworded/seed_4005/run/probe_events.jsonl.gz,chrono
4001,scale-free,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.375,exposure_rule=stance-sim|graph_file=scale-free|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,prompt_paraphrase,reworded,exposure_rule-stance-sim__graph_file-scale-free__prompt_paraphrase-reworded,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__prompt_paraphrase-reworded/seed_4001/run/probe_events.jsonl.gz,stance-sim
4002,scale-free,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.25,exposure_rule=stance-sim|graph_file=scale-free|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,prompt_paraphrase,reworded,exposure_rule-stance-sim__graph_file-scale-free__prompt_paraphrase-reworded,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__prompt_paraphrase-reworded/seed_4002/run/probe_events.jsonl.gz,stance-sim
4003,scale-free,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.0,exposure_rule=stance-sim|graph_file=scale-free|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,prompt_paraphrase,reworded,exposure_rule-stance-sim__graph_file-scale-free__prompt_paraphrase-reworded,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__prompt_paraphrase-reworded/seed_4003/run/probe_events.jsonl.gz,stance-sim
4004,scale-free,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.375,exposure_rule=stance-sim|graph_file=scale-free|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,prompt_paraphrase,reworded,exposure_rule-stance-sim__graph_file-scale-free__prompt_paraphrase-reworded,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__prompt_paraphrase-reworded/seed_4004/run/probe_events.jsonl.gz,stance-sim
4005,scale-free,window,qwen3.5-27b-fp8,euthanasia,,,,,,,0.375,exposure_rule=stance-sim|graph_file=scale-free|memory_architecture=window|model=qwen3.5-27b-fp8|topic=euthanasia,Z4,h4_credulity,prompt_paraphrase,reworded,exposure_rule-stance-sim__graph_file-scale-free__prompt_paraphrase-reworded,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__prompt_paraphrase-reworded/seed_4005/run/probe_events.jsonl.gz,stance-sim
